Index,Id,Class,Name,Unknown,Gender,Level,Unknown,Unknown,Brand,Unknown,Payment,Exchange,Cash 7,Cash 30,Cash Perm,Points 7,Points 30,Points Perm,Unknown,Icon Path,NifFile1,NifFile2,NifFile3,NifFile4,NifFile5,Description
680,1041430,104,Vivid Skiny Jean,0,2,0,113,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants143_0,Shape1_Pants143_0,Shape2_Pants143_0,Shape3_Pants143_0,Shape4_Pants143_0,,
681,1041440,104,Vivid Skiny Jean,0,1,0,113,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants144_0,Shape1_Pants144_0,Shape2_Pants144_0,Shape3_Pants144_0,Shape4_Pants144_0,,
682,1043000,104,Referee pants,0,0,0,0,0,0,0,3,1,106,212,424,2250,4500,9000,10400,Item/Pants300_0,Shape1_Pants300_0,Shape2_Pants300_0,Shape3_Pants300_0,Shape4_Pants300_0,,
683,1043010,104,Korea classic pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants301_0,Shape1_Pants301_0,Shape2_Pants301_0,Shape3_Pants301_0,Shape4_Pants301_0,,
684,1043012,104,Korea pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants301_2,Shape1_Pants301_2,Shape2_Pants301_2,Shape3_Pants301_2,Shape4_Pants301_2,,
685,1043020,104,Italy pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants302_0,Shape1_Pants302_0,Shape2_Pants302_0,Shape3_Pants302_0,Shape4_Pants302_0,,
686,1043030,104,Germany pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants303_0,Shape1_Pants303_0,Shape2_Pants303_0,Shape3_Pants303_0,Shape4_Pants303_0,,
687,1043040,104,France pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants304_0,Shape1_Pants304_0,Shape2_Pants304_0,Shape3_Pants304_0,Shape4_Pants304_0,,
688,1043050,104,Spain pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants305_0,Shape1_Pants305_0,Shape2_Pants305_0,Shape3_Pants305_0,Shape4_Pants305_0,,
689,1043060,104,Argentina pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants306_0,Shape1_Pants306_0,Shape2_Pants306_0,Shape3_Pants306_0,Shape4_Pants306_0,,
690,1043070,104,England pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants307_0,Shape1_Pants307_0,Shape2_Pants307_0,Shape3_Pants307_0,Shape4_Pants307_0,,
691,1043080,104,Brazil pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants308_0,Shape1_Pants308_0,Shape2_Pants308_0,Shape3_Pants308_0,Shape4_Pants308_0,,
692,1043090,104,Portugal pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants309_0,Shape1_Pants309_0,Shape2_Pants309_0,Shape3_Pants309_0,Shape4_Pants309_0,,
693,1043100,104,Holland pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants310_0,Shape1_Pants310_0,Shape2_Pants310_0,Shape3_Pants310_0,Shape4_Pants310_0,,
694,1043110,104,Sweden pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants311_0,Shape1_Pants311_0,Shape2_Pants311_0,Shape3_Pants311_0,Shape4_Pants311_0,,
695,1043120,104,Japan pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants312_0,Shape1_Pants312_0,Shape2_Pants312_0,Shape3_Pants312_0,Shape4_Pants312_0,,
696,1043130,104,Nigeria Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants313_0,Shape1_Pants313_0,Shape2_Pants313_0,Shape3_Pants313_0,Shape4_Pants313_0,,
697,1043140,104,Cameroon Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants314_0,Shape1_Pants314_0,Shape2_Pants314_0,Shape3_Pants314_0,Shape4_Pants314_0,,
698,1043150,104,Mexico Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants315_0,Shape1_Pants315_0,Shape2_Pants315_0,Shape3_Pants315_0,Shape4_Pants315_0,,
699,1043160,104,Paraguay Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants316_0,Shape1_Pants316_0,Shape2_Pants316_0,Shape3_Pants316_0,Shape4_Pants316_0,,
700,1043170,104,Uruguay Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants317_0,Shape1_Pants317_0,Shape2_Pants317_0,Shape3_Pants317_0,Shape4_Pants317_0,,
701,1043180,104,Australia Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants318_0,Shape1_Pants318_0,Shape2_Pants318_0,Shape3_Pants318_0,Shape4_Pants318_0,,
702,1043190,104,Czech  Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants319_0,Shape1_Pants319_0,Shape2_Pants319_0,Shape3_Pants319_0,Shape4_Pants319_0,,
703,1043200,104,Russia Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants320_0,Shape1_Pants320_0,Shape2_Pants320_0,Shape3_Pants320_0,Shape4_Pants320_0,,
704,1043500,104,Chinese Pants,102,0,0,0,0,0,0,0,1,118,236,471,2500,5000,10000,10400,Item/Pants350_0,Shape1_Pants350_0,Shape2_Pants350_0,Shape3_Pants350_0,Shape4_Pants350_0,,
705,1043510,104,Malaysia Pants,104,0,0,0,0,0,0,0,1,118,236,471,2500,5000,10000,10400,Item/Pants351_0,Shape1_Pants351_0,Shape2_Pants351_0,Shape3_Pants351_0,Shape4_Pants351_0,,
706,1043520,104,Singapore Pants,104,0,0,0,0,0,0,0,1,118,236,471,2500,5000,10000,10400,Item/Pants352_0,Shape1_Pants352_0,Shape2_Pants352_0,Shape3_Pants352_0,Shape4_Pants352_0,,
707,1043530,104,Bulgaria Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants353_0,Shape1_Pants353_0,Shape2_Pants353_0,Shape3_Pants353_0,Shape4_Pants353_0,,
708,1043540,104,Croatia Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants354_0,Shape1_Pants354_0,Shape2_Pants354_0,Shape3_Pants354_0,Shape4_Pants354_0,,
709,1043550,104,Romania Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants355_0,Shape1_Pants355_0,Shape2_Pants355_0,Shape3_Pants355_0,Shape4_Pants355_0,,
710,1043560,104,Polska Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants356_0,Shape1_Pants356_0,Shape2_Pants356_0,Shape3_Pants356_0,Shape4_Pants356_0,,
711,1044010,104,RM Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants401_0,Shape1_Pants401_0,Shape2_Pants401_0,Shape3_Pants401_0,Shape4_Pants401_0,,
712,1044020,104,MU Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants402_0,Shape1_Pants402_0,Shape2_Pants402_0,Shape3_Pants402_0,Shape4_Pants402_0,,
713,1044030,104,FV Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants403_0,Shape1_Pants403_0,Shape2_Pants403_0,Shape3_Pants403_0,Shape4_Pants403_0,,
714,1044040,104,AS Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants404_0,Shape1_Pants404_0,Shape2_Pants404_0,Shape3_Pants404_0,Shape4_Pants404_0,,
715,1044050,104,UV Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants405_0,Shape1_Pants405_0,Shape2_Pants405_0,Shape3_Pants405_0,Shape4_Pants405_0,,
716,1044060,104,IM Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants406_0,Shape1_Pants406_0,Shape2_Pants406_0,Shape3_Pants406_0,Shape4_Pants406_0,,
717,1044070,104,CH Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants407_0,Shape1_Pants407_0,Shape2_Pants407_0,Shape3_Pants407_0,Shape4_Pants407_0,,
718,1044080,104,TT Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants408_0,Shape1_Pants408_0,Shape2_Pants408_0,Shape3_Pants408_0,Shape4_Pants408_0,,
719,1044090,104,AM Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants409_0,Shape1_Pants409_0,Shape2_Pants409_0,Shape3_Pants409_0,Shape4_Pants409_0,,
720,1044100,104,RD Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants410_0,Shape1_Pants410_0,Shape2_Pants410_0,Shape3_Pants410_0,Shape4_Pants410_0,,
721,1044110,104,EH Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants411_0,Shape1_Pants411_0,Shape2_Pants411_0,Shape3_Pants411_0,Shape4_Pants411_0,,
722,1044120,104,LP Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants412_0,Shape1_Pants412_0,Shape2_Pants412_0,Shape3_Pants412_0,Shape4_Pants412_0,,
723,1044130,104,VC Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants413_0,Shape1_Pants413_0,Shape2_Pants413_0,Shape3_Pants413_0,Shape4_Pants413_0,,
724,1044140,104,LA Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants414_0,Shape1_Pants414_0,Shape2_Pants414_0,Shape3_Pants414_0,Shape4_Pants414_0,,
725,1044150,104,BF Club pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants415_0,Shape1_Pants415_0,Shape2_Pants415_0,Shape3_Pants415_0,Shape4_Pants415_0,,
726,1044160,104,PM Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants416_0,Shape1_Pants416_0,Shape2_Pants416_0,Shape3_Pants416_0,Shape4_Pants416_0,,
727,1044170,104,NC Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants417_0,Shape1_Pants417_0,Shape2_Pants417_0,Shape3_Pants417_0,Shape4_Pants417_0,,
728,1044180,104,BO Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants418_0,Shape1_Pants418_0,Shape2_Pants418_0,Shape3_Pants418_0,Shape4_Pants418_0,,
729,1044190,104,EV Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants419_0,Shape1_Pants419_0,Shape2_Pants419_0,Shape3_Pants419_0,Shape4_Pants419_0,,
730,1044200,104,BB Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants420_0,Shape1_Pants420_0,Shape2_Pants420_0,Shape3_Pants420_0,Shape4_Pants420_0,,
731,1044210,104,AV Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants421_0,Shape1_Pants421_0,Shape2_Pants421_0,Shape3_Pants421_0,Shape4_Pants421_0,,
732,1044220,104,SV Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants422_0,Shape1_Pants422_0,Shape2_Pants422_0,Shape3_Pants422_0,Shape4_Pants422_0,,
733,1044230,104,RZ Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants423_0,Shape1_Pants423_0,Shape2_Pants423_0,Shape3_Pants423_0,Shape4_Pants423_0,,
734,1044240,104,ATM Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants424_0,Shape1_Pants424_0,Shape2_Pants424_0,Shape3_Pants424_0,Shape4_Pants424_0,,
735,1044250,104,VR Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants425_0,Shape1_Pants425_0,Shape2_Pants425_0,Shape3_Pants425_0,Shape4_Pants425_0,,
736,1044260,104,DLC Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants426_0,Shape1_Pants426_0,Shape2_Pants426_0,Shape3_Pants426_0,Shape4_Pants426_0,,
737,1044270,104,RO Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants427_0,Shape1_Pants427_0,Shape2_Pants427_0,Shape3_Pants427_0,Shape4_Pants427_0,,
738,1044280,104,PA Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants428_0,Shape1_Pants428_0,Shape2_Pants428_0,Shape3_Pants428_0,Shape4_Pants428_0,,
739,1044290,104,FI Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants429_0,Shape1_Pants429_0,Shape2_Pants429_0,Shape3_Pants429_0,Shape4_Pants429_0,,
740,1044300,104,SD Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants430_0,Shape1_Pants430_0,Shape2_Pants430_0,Shape3_Pants430_0,Shape4_Pants430_0,,
741,1044310,104,UD Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants431_0,Shape1_Pants431_0,Shape2_Pants431_0,Shape3_Pants431_0,Shape4_Pants431_0,,
742,1044320,104,AT Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants432_0,Shape1_Pants432_0,Shape2_Pants432_0,Shape3_Pants432_0,Shape4_Pants432_0,,
743,1044330,104,SK Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants433_0,Shape1_Pants433_0,Shape2_Pants433_0,Shape3_Pants433_0,Shape4_Pants433_0,,
744,1044340,104,WB Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants434_0,Shape1_Pants434_0,Shape2_Pants434_0,Shape3_Pants434_0,Shape4_Pants434_0,,
745,1044350,104,ST Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants435_0,Shape1_Pants435_0,Shape2_Pants435_0,Shape3_Pants435_0,Shape4_Pants435_0,,
746,1044360,104,BM Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants436_0,Shape1_Pants436_0,Shape2_Pants436_0,Shape3_Pants436_0,Shape4_Pants436_0,,
747,1044370,104,LK Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants437_0,Shape1_Pants437_0,Shape2_Pants437_0,Shape3_Pants437_0,Shape4_Pants437_0,,
748,1044380,104,SU Pants,100,0,0,0,0,0,0,0,1,118,236,471,2500,5000,10000,10400,Item/Pants438_0,Shape1_Pants438_0,Shape2_Pants438_0,Shape3_Pants438_0,Shape4_Pants438_0,,
749,1044390,104,SW Pants,100,0,0,0,0,0,0,0,1,118,236,471,2500,5000,10000,10400,Item/Pants439_0,Shape1_Pants439_0,Shape2_Pants439_0,Shape3_Pants439_0,Shape4_Pants439_0,,
750,1044400,104,SL Pants,100,0,0,0,0,0,0,0,1,118,236,471,2500,5000,10000,10400,Item/Pants440_0,Shape1_Pants440_0,Shape2_Pants440_0,Shape3_Pants440_0,Shape4_Pants440_0,,
751,1044410,104,UL Pants,100,0,0,0,0,0,0,0,1,118,236,471,2500,5000,10000,10400,Item/Pants441_0,Shape1_Pants441_0,Shape2_Pants441_0,Shape3_Pants441_0,Shape4_Pants441_0,,
752,1044420,104,CG Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants442_0,Shape1_Pants442_0,Shape2_Pants442_0,Shape3_Pants442_0,Shape4_Pants442_0,,
753,1044430,104,PO Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants443_0,Shape1_Pants443_0,Shape2_Pants443_0,Shape3_Pants443_0,Shape4_Pants443_0,,
754,1044440,104,ZF Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants444_0,Shape1_Pants444_0,Shape2_Pants444_0,Shape3_Pants444_0,Shape4_Pants444_0,,
755,1044450,104,MC Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants445_0,Shape1_Pants445_0,Shape2_Pants445_0,Shape3_Pants445_0,Shape4_Pants445_0,,
756,1044460,104,DM Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants446_0,Shape1_Pants446_0,Shape2_Pants446_0,Shape3_Pants446_0,Shape4_Pants446_0,,
757,1044470,104,AM Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants447_0,Shape1_Pants447_0,Shape2_Pants447_0,Shape3_Pants447_0,Shape4_Pants447_0,,
758,1044480,104,BJ Pants,0,0,0,0,0,0,0,3,1,118,236,471,2500,5000,10000,10400,Item/Pants448_0,Shape1_Pants448_0,Shape2_Pants448_0,Shape3_Pants448_0,Shape4_Pants448_0,,
759,1045030,104,Germany training black,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants503_0,Shape1_Pants503_0,Shape1_Pants503_0,Shape1_Pants503_0,Shape4_Pants503_0,,
760,1045031,104,Germany training grey,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants503_1,Shape1_Pants503_1,Shape1_Pants503_1,Shape1_Pants503_1,Shape4_Pants503_1,,
761,1045032,104,German training white,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants503_2,Shape1_Pants503_2,Shape1_Pants503_2,Shape1_Pants503_2,Shape4_Pants503_2,,
762,1045040,104,France training white,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants504_0,Shape1_Pants504_0,Shape1_Pants504_0,Shape1_Pants504_0,Shape4_Pants504_0,,
763,1045041,104,France training blue,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants504_1,Shape1_Pants504_1,Shape1_Pants504_1,Shape1_Pants504_1,Shape4_Pants504_1,,
764,1045080,104,Brazil training pants,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants508_0,Shape1_Pants508_0,Shape1_Pants508_0,Shape1_Pants508_0,Shape4_Pants508_0,,
765,1045090,104,Portugal training pants ,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants509_0,Shape1_Pants509_0,Shape1_Pants509_0,Shape1_Pants509_0,Shape4_Pants509_0,,
766,1045100,104,Holland training pants ,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants510_0,Shape1_Pants510_0,Shape1_Pants510_0,Shape1_Pants510_0,Shape4_Pants510_0,,
767,1045110,104,Sweden training pants ,0,0,0,113,0,0,0,3,1,94,189,377,2000,4000,8000,10400,Item/Pants511_0,Shape1_Pants511_0,Shape1_Pants511_0,Shape1_Pants511_0,Shape4_Pants511_0,,
768,1046010,104,Korean costume pants A,100,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants601_0,Shape1_Pants601_0,Shape1_Pants601_0,Shape1_Pants601_0,Shape4_Pants601_0,,
769,1046011,104,Korean costume pants B,100,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants601_1,Shape1_Pants601_1,Shape1_Pants601_1,Shape1_Pants601_1,Shape4_Pants601_1,,
770,1046012,104,Korean costume pants C,100,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants601_2,Shape1_Pants601_2,Shape1_Pants601_2,Shape1_Pants601_2,Shape4_Pants601_2,,
771,1046013,104,Korean costume pants D,100,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants601_3,Shape1_Pants601_3,Shape1_Pants601_3,Shape1_Pants601_3,Shape4_Pants601_3,,
772,1046014,104,Korean costume pants E,100,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants601_4,Shape1_Pants601_4,Shape1_Pants601_4,Shape1_Pants601_4,Shape4_Pants601_4,,
773,1046015,104,Korean costume pants F,100,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants601_5,Shape1_Pants601_5,Shape1_Pants601_5,Shape1_Pants601_5,Shape4_Pants601_5,,
774,1046016,104,Korean costume pants G,100,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants601_6,Shape1_Pants601_6,Shape1_Pants601_6,Shape1_Pants601_6,Shape4_Pants601_6,,
775,1046020,104,Korean costume pants A,100,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants602_0,Shape1_Pants602_0,Shape1_Pants602_0,Shape1_Pants602_0,Shape4_Pants602_0,,
776,1046021,104,Korean costume pants B,100,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants602_1,Shape1_Pants602_1,Shape1_Pants602_1,Shape1_Pants602_1,Shape4_Pants602_1,,
777,1046022,104,Korean costume pants C,100,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants602_2,Shape1_Pants602_2,Shape1_Pants602_2,Shape1_Pants602_2,Shape4_Pants602_2,,
778,1046023,104,Korean costume pants D,100,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants602_3,Shape1_Pants602_3,Shape1_Pants602_3,Shape1_Pants602_3,Shape4_Pants602_3,,
779,1046024,104,Korean costume pants E,100,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants602_4,Shape1_Pants602_4,Shape1_Pants602_4,Shape1_Pants602_4,Shape4_Pants602_4,,
780,1046025,104,Korean costume pants F,100,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants602_5,Shape1_Pants602_5,Shape1_Pants602_5,Shape1_Pants602_5,Shape4_Pants602_5,,
781,1046026,104,Korean costume pants G,100,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants602_6,Shape1_Pants602_6,Shape1_Pants602_6,Shape1_Pants602_6,Shape4_Pants602_6,,
782,1046030,104,Santa Claus Pants,0,1,0,113,0,0,1,0,0,150,300,600,1000,2000,4000,10400,Item/Pants603_0,Shape1_Pants603_0,Shape1_Pants603_0,Shape1_Pants603_0,Shape4_Pants603_0,,
783,1046040,104,Santa Claus Skirt,0,2,0,0,0,0,1,0,0,150,300,600,1000,2000,4000,10400,Item/Pants604_0,Shape1_Pants604_0,Shape1_Pants604_0,Shape1_Pants604_0,Shape4_Pants604_0,,
784,1046050,104,Rudolph Pants,0,0,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants605_0,Shape1_Pants605_0,Shape1_Pants605_0,Shape1_Pants605_0,Shape4_Pants605_0,,
785,1046060,104,Welcome Pants,0,1,0,0,0,0,1,0,0,12,24,47,250,500,1000,10400,Item/Pants606_0,Shape1_Pants606_0,Shape2_Pants606_0,Shape3_Pants606_0,Shape4_Pants606_0,,
786,1046070,104,Welcome Pants,0,2,0,0,0,0,1,0,0,12,24,47,250,500,1000,10400,Item/Pants607_0,Shape1_Pants607_0,Shape2_Pants607_0,Shape3_Pants607_0,Shape4_Pants607_0,,
787,1048010,104,Santa long pants,0,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants801_0,Shape1_Pants801_0,Shape1_Pants801_0,Shape1_Pants801_0,Shape4_Pants801_0,,
788,1048020,104,Santa short pants,0,1,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants802_0,Shape1_Pants802_0,Shape1_Pants802_0,Shape1_Pants802_0,Shape4_Pants802_0,,
789,1048030,104,Santa skirt,0,2,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants803_0,Shape1_Pants803_0,Shape1_Pants803_0,Shape1_Pants803_0,Shape4_Pants803_0,,
790,1048040,104,Budda Pants A,100,0,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants804_0,Shape1_Pants804_0,Shape1_Pants804_0,Shape1_Pants804_0,Shape4_Pants804_0,,
791,1048041,104,Budda Pants B,100,0,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants804_1,Shape1_Pants804_1,Shape1_Pants804_1,Shape1_Pants804_1,Shape4_Pants804_1,,
792,1048050,104,New black cargo pants(Eventitem),102,0,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants805_0,Shape1_Pants805_0,Shape1_Pants805_0,Shape1_Pants805_0,Shape4_Pants805_0,,
793,1048100,104,Vampire Skirt,0,2,0,107,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants810_0,Shape1_Pants810_0,Shape1_Pants810_0,Shape1_Pants810_0,Shape4_Pants810_0,,
794,1048110,104,Frankenstein Pants,0,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants811_0,Shape1_Pants811_0,Shape1_Pants811_0,Shape1_Pants811_0,Shape4_Pants811_0,,
795,1048120,104,Pumpkin Pants,0,0,0,113,0,0,0,0,0,12,24,47,250,500,1000,92000,Item/Pants812_0,Shape1_Pants812_0,Shape1_Pants812_0,Shape1_Pants812_0,Shape4_Pants812_0,,
796,1048130,104,Open Beta Pants,0,0,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants813_0,Shape1_Pants813_0,Shape1_Pants813_0,Shape1_Pants813_0,Shape4_Pants813_0,,
797,1048140,104,LEMON TEA Pants_HK,102,0,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants814_0,Shape1_Pants814_0,Shape1_Pants814_0,Shape1_Pants814_0,Shape4_Pants814_0,,
798,1048160,104,HK_Pants,102,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants816_0,Shape1_Pants816_0,Shape1_Pants816_0,Shape1_Pants816_0,Shape4_Pants816_0,,
799,1048170,104,HK_Skirt,102,2,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants817_0,Shape1_Pants817_0,Shape1_Pants817_0,Shape1_Pants817_0,Shape4_Pants817_0,,
800,1048180,104,HK_man rabbit pants,102,1,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants818_0,Shape1_Pants818_0,Shape1_Pants818_0,Shape1_Pants818_0,Shape4_Pants818_0,,
801,1048190,104,HK_woman rabbit pants,102,2,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants819_0,Shape1_Pants819_0,Shape1_Pants819_0,Shape1_Pants819_0,Shape4_Pants819_0,,
802,1048200,104,Buddha's Day Event ,102,0,0,113,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants820_0,Shape1_Pants820_0,Shape1_Pants820_0,Shape1_Pants820_0,Shape4_Pants820_0,,
803,1048210,104,7eleven Event pants,102,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,92000,Item/Pants821_0,Shape1_Pants821_0,Shape1_Pants821_0,Shape1_Pants821_0,Shape4_Pants821_0,,
